time,id,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM,Marker_SAEM,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,Marker_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,Marker_mode
20,105,8281.96,3.9317e-13,1.92569e-10,1.10095e-10,1.10378e-7,5.74316e-53,30700.6,1.0607e-10,1.49663e-9,9.15925e-9,9.25606e-6,3.19058e-54,111984,8004.55,2.28034e-13,9.9144e-11,5.7839e-11,5.8009e-8,2.95552e-59,30638.2,9.62803e-11,1.21509e-9,7.42938e-9,7.51813e-6,1.64215e-60,111984,8210.88,6.01726e-13,2.99944e-10,1.67776e-10,1.68209e-7,2.89769e-62,30684.5,1.61522e-10,2.29313e-9,1.37407e-8,1.38883e-5,1.60983e-63,111984
0,106,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,202328,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,202328,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,202328
1,106,3582.04,432.002,3010.64,892.757,893909,20.2674,29211.3,163.687,809.849,2802.37,2.85086e+6,1.1259,175361,3345.49,444.271,3086.13,910.663,911819,20.2675,29088.4,175.478,854.665,2929.45,2.98314e+6,1.1259,175361,3428.68,439.963,3051.43,900.511,901663,20.2678,29133.1,170.977,836.223,2869.66,2.92123e+6,1.12592,175361
2,106,3576.51,22.9588,938.475,408.045,409188,4.3203e-8,29060.5,49.3726,334.825,1532.83,1.57504e+6,2.39988e-9,148394,3339.92,23.5777,955.24,413.798,414945,4.31851e-8,28922,54.2304,355.182,1605.65,1.65231e+6,2.39887e-9,148394,3423.15,23.3523,943.357,408.873,410012,4.3211e-8,28973.4,52.1442,345.491,1566.64,1.61137e+6,2.40032e-9,148394
3,106,3574.52,1.61755,249.443,120.497,120928,9.03442e-17,28991.5,20.293,134.06,633.291,652652,5.01824e-18,121426,3337.93,1.64801,251.978,121.38,121809,1.00452e-16,28845.5,22.4842,143.385,667.923,689422,5.57963e-18,121426,3421.17,1.63275,248.48,119.787,120214,9.46517e-17,28900.3,21.4662,138.495,647.568,668076,5.25747e-18,121426
4,106,3573.96,0.210214,64.3697,32.0443,32169.3,1.46135e-25,28963.4,8.21854,53.8766,255.202,263143,8.11685e-27,94459.3,3337.38,0.210715,64.5223,32.0421,32166,1.27533e-25,28814.2,9.17763,58.1114,271.373,280256,7.08347e-27,94459.3,3420.62,0.208686,63.5287,31.5764,31699.3,1.21034e-25,28870.6,8.70301,55.7377,261.285,269704,6.72253e-27,94459.3
6,106,3573.78,0.010921,4.27435,2.13904,2147.68,1.63087e-33,28947.6,1.33343,8.77933,41.4685,42759.1,9.05832e-35,171862,3337.2,0.0106959,4.21651,2.10572,2114.17,9.092e-34,28796.4,1.51366,9.62534,44.8295,46296.8,5.04982e-35,171862,3420.45,0.0105626,4.13869,2.06876,2077.11,7.12249e-34,28853.9,1.41565,9.1048,42.5664,43938,3.95593e-35,171862
9,106,3573.77,0.000189013,0.0761071,0.0377309,37.882,-4.39328e-46,28944.7,0.0893852,0.595073,2.79569,2882.19,-2.44026e-47,287967,3337.18,0.00018046,0.0731755,0.0362152,36.3593,-3.78263e-46,28793.1,0.103886,0.667598,3.0935,3194.19,-2.10097e-47,287967,3420.43,0.000177379,0.071493,0.0354147,35.5564,-3.10743e-46,28850.8,0.0951616,0.618557,2.87704,2969.22,-1.72595e-47,287967
14,106,3573.77,2.3317e-7,9.32746e-5,4.64618e-5,0.0466483,-7.89013e-56,28944.5,0.00101434,0.00671409,0.031653,32.6347,-4.3827e-57,198985,3337.18,2.13165e-7,8.58962e-5,4.27056e-5,0.0428759,-5.49248e-56,28792.8,0.00122443,0.0078254,0.0363814,37.5682,-3.05071e-57,198985,3420.43,2.07917e-7,8.32767e-5,4.14411e-5,0.0416074,-4.39861e-56,28850.6,0.00108362,0.00700483,0.0326895,33.7394,-2.44313e-57,198985
20,106,3573.77,7.00297e-11,2.75002e-8,1.38256e-8,1.38818e-5,1.85825e-64,28944.5,4.44051e-6,2.90948e-5,0.000137854,0.142152,1.03217e-65,92207.2,3337.18,6.09502e-11,2.4125e-8,1.2102e-8,1.21508e-5,1.371e-64,28792.8,5.62446e-6,3.5601e-5,0.000166301,0.171754,7.61478e-66,92207.2,3420.43,5.88996e-11,2.3172e-8,1.16348e-8,1.1682e-5,1.46077e-64,28850.6,4.77527e-6,3.05701e-5,0.000143346,0.147973,8.11355e-66,92207.2
0,201,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129,11250,0,0,0,0,9.8325e+9,31250,0,0,0,0,5.4625e+8,571129
1,201,9995.29,73.2211,441.289,135.006,134961,20.2673,31044.1,12.5441,72.5561,272.116,272406,1.12595,519866,9917.48,77.7406,459.519,140.475,140434,20.2667,31030.5,13.3974,75.8679,283.731,284075,1.12592,519866,9880,79.9183,479.182,145.826,145786,20.2668,31023.9,13.8222,79.2689,295.068,295444,1.12593,519866
2,201,9995.06,3.70443,116.203,54.9034,54911.9,4.44931e-8,31042.7,0.998247,19.8472,113.101,113390,2.47181e-9,468604,9917.23,3.93455,117.809,55.9977,56010.7,4.44112e-8,31028.9,1.07732,20.2588,115.752,116077,2.46726e-9,468604,9879.73,4.04778,125.287,58.9787,58993.8,4.44095e-8,31022.1,1.13179,21.6037,122.205,122560,2.46717e-9,468604
3,201,9994.98,0.201083,25.2227,13.7159,13722,-1.31175e-15,31042.2,0.159303,4.6144,29.6544,29754.3,-7.28741e-17,417341,9917.15,0.213577,24.805,13.6394,13646.9,-1.38364e-15,31028.4,0.171541,4.59371,29.6884,29798.5,-7.68678e-17,417341,9879.64,0.220862,26.9846,14.6369,14645.3,-1.09303e-15,31021.6,0.186099,5.01494,31.9675,32088.8,-6.07229e-17,417341
4,201,9994.97,0.013789,5.23115,2.99085,2992.62,-4.49115e-21,31042.1,0.0344127,1.04316,6.9467,6972.66,-2.49505e-22,366078,9917.13,0.0145372,4.98261,2.88897,2891.04,-4.54494e-21,31028.3,0.0363811,1.01318,6.79252,6820.5,-2.52493e-22,366078,9879.62,0.0153522,5.55294,3.16848,3170.81,-4.03126e-21,31021.4,0.0405702,1.1335,7.48146,7512.89,-2.23956e-22,366078
